1,	272,	1410,	16.171224732461358
2,	62,	1620,	3.686087990487515
3,	54,	1628,	3.2104637336504163
4,	24,	1658,	1.426872770511296
5,	175,	1507,	10.404280618311535
6,	211,	1471,	12.544589774078476
7,	403,	1279,	23.959571938168846
8,	59,	1623,	3.507728894173603
9,	22,	1660,	1.3079667063020213
10,	184,	1498,	10.93935790725327
11,	181,	1501,	10.760998810939357
12,	51,	1631,	3.032104637336504
13,	636,	1046,	37.81212841854934
14,	98,	1584,	5.826397146254459
15,	104,	1578,	6.183115338882283
16,	140,	1542,	8.323424494649228
17,	28,	1654,	1.6646848989298455
18,	277,	1405,	16.468489892984543
19,	20,	1662,	1.1890606420927468
20,	48,	1634,	2.853745541022592
21,	179,	1503,	10.642092746730084
22,	128,	1554,	7.609988109393578
23,	151,	1531,	8.977407847800238
24,	68,	1614,	4.0428061831153395
25,	78,	1604,	4.637336504161712
26,	107,	1575,	6.361474435196195
27,	25,	1657,	1.4863258026159334
28,	79,	1603,	4.69678953626635
29,	34,	1648,	2.0214030915576697
30,	43,	1639,	2.5564803804994054
31,	36,	1646,	2.140309155766944
32,	41,	1641,	2.4375743162901307
33,	24,	1658,	1.426872770511296
34,	20,	1662,	1.1890606420927468
35,	25,	1657,	1.4863258026159334
36,	20,	1662,	1.1890606420927468
37,	57,	1625,	3.388822829964328
38,	121,	1561,	7.193816884661118
39,	22,	1660,	1.3079667063020213
40,	35,	1647,	2.080856123662307
41,	52,	1630,	3.0915576694411415
42,	183,	1499,	10.879904875148632
43,	221,	1461,	13.13912009512485
44,	151,	1531,	8.977407847800238
45,	48,	1634,	2.853745541022592
46,	27,	1655,	1.6052318668252081
47,	25,	1657,	1.4863258026159334
48,	66,	1616,	3.9239001189060643
49,	215,	1467,	12.782401902497028
50,	24,	1658,	1.426872770511296
51,	23,	1659,	1.3674197384066586
52,	56,	1626,	3.329369797859691
53,	28,	1654,	1.6646848989298455
54,	65,	1617,	3.864447086801427
55,	21,	1661,	1.2485136741973841
56,	187,	1495,	11.117717003567181
57,	106,	1576,	6.302021403091558
58,	154,	1528,	9.155766944114148
59,	382,	1300,	22.711058263971463
60,	208,	1474,	12.366230677764566
61,	21,	1661,	1.2485136741973841
62,	232,	1450,	13.793103448275861
63,	93,	1589,	5.529131985731272
64,	200,	1482,	11.890606420927467
65,	80,	1602,	4.756242568370987
66,	38,	1644,	2.2592152199762188
67,	30,	1652,	1.78359096313912
68,	34,	1648,	2.0214030915576697
69,	65,	1617,	3.864447086801427
70,	131,	1551,	7.788347205707491
71,	38,	1644,	2.2592152199762188
72,	137,	1545,	8.145065398335314
73,	66,	1616,	3.9239001189060643
74,	39,	1643,	2.318668252080856
75,	79,	1603,	4.69678953626635
76,	82,	1600,	4.875148632580261
77,	72,	1610,	4.280618311533888
78,	21,	1661,	1.2485136741973841
79,	55,	1627,	3.2699167657550534
80,	29,	1653,	1.7241379310344827
81,	58,	1624,	3.4482758620689653
82,	168,	1514,	9.988109393579073
83,	155,	1527,	9.215219976218787
84,	68,	1614,	4.0428061831153395
85,	288,	1394,	17.122473246135552
86,	23,	1659,	1.3674197384066586
87,	211,	1471,	12.544589774078476
88,	21,	1661,	1.2485136741973841
89,	76,	1606,	4.5184304399524375
90,	300,	1382,	17.8359096313912
91,	98,	1584,	5.826397146254459
92,	388,	1294,	23.067776456599287
93,	20,	1662,	1.1890606420927468
94,	400,	1282,	23.781212841854934
95,	278,	1404,	16.527942925089178
96,	56,	1626,	3.329369797859691
97,	63,	1619,	3.745541022592152
98,	27,	1655,	1.6052318668252081
99,	136,	1546,	8.085612366230679
100,	59,	1623,	3.507728894173603
101,	67,	1615,	3.983353151010702
102,	216,	1466,	12.841854934601665
103,	29,	1653,	1.7241379310344827
104,	111,	1571,	6.5992865636147435
105,	23,	1659,	1.3674197384066586
106,	64,	1618,	3.804994054696789
107,	22,	1660,	1.3079667063020213
108,	33,	1649,	1.9619500594530321
109,	234,	1448,	13.912009512485138
110,	133,	1549,	7.907253269916765
111,	24,	1658,	1.426872770511296
112,	46,	1636,	2.7348394768133173
113,	51,	1631,	3.032104637336504
114,	48,	1634,	2.853745541022592
115,	92,	1590,	5.469678953626635
116,	143,	1539,	8.50178359096314
117,	86,	1596,	5.112960760998811
118,	71,	1611,	4.2211652794292505
119,	181,	1501,	10.760998810939357
120,	26,	1656,	1.5457788347205708
121,	74,	1608,	4.399524375743162
122,	61,	1621,	3.626634958382877
123,	54,	1628,	3.2104637336504163
124,	24,	1658,	1.426872770511296
125,	182,	1500,	10.820451843043994
126,	45,	1637,	2.67538644470868
127,	23,	1659,	1.3674197384066586
128,	184,	1498,	10.93935790725327
129,	30,	1652,	1.78359096313912
130,	353,	1329,	20.98692033293698
131,	30,	1652,	1.78359096313912
132,	22,	1660,	1.3079667063020213
133,	26,	1656,	1.5457788347205708
134,	25,	1657,	1.4863258026159334
135,	55,	1627,	3.2699167657550534
136,	35,	1647,	2.080856123662307
137,	47,	1635,	2.794292508917955
138,	51,	1631,	3.032104637336504
139,	24,	1658,	1.426872770511296
140,	21,	1661,	1.2485136741973841
141,	107,	1575,	6.361474435196195
142,	33,	1649,	1.9619500594530321
143,	20,	1662,	1.1890606420927468
144,	206,	1476,	12.247324613555291
145,	316,	1366,	18.7871581450654
146,	29,	1653,	1.7241379310344827
147,	20,	1662,	1.1890606420927468
148,	65,	1617,	3.864447086801427
149,	36,	1646,	2.140309155766944
150,	32,	1650,	1.9024970273483945
151,	307,	1375,	18.252080856123662
152,	106,	1576,	6.302021403091558
153,	23,	1659,	1.3674197384066586
154,	51,	1631,	3.032104637336504
155,	22,	1660,	1.3079667063020213
156,	37,	1645,	2.199762187871581
157,	51,	1631,	3.032104637336504
158,	173,	1509,	10.28537455410226
159,	107,	1575,	6.361474435196195
160,	120,	1562,	7.13436385255648
161,	58,	1624,	3.4482758620689653
162,	42,	1640,	2.4970273483947683
163,	23,	1659,	1.3674197384066586
164,	63,	1619,	3.745541022592152
165,	30,	1652,	1.78359096313912
166,	20,	1662,	1.1890606420927468
167,	69,	1613,	4.102259215219976
168,	69,	1613,	4.102259215219976
169,	37,	1645,	2.199762187871581
170,	22,	1660,	1.3079667063020213
171,	28,	1654,	1.6646848989298455
172,	27,	1655,	1.6052318668252081
173,	43,	1639,	2.5564803804994054
174,	177,	1505,	10.523186682520809
175,	38,	1644,	2.2592152199762188
176,	63,	1619,	3.745541022592152
177,	115,	1567,	6.837098692033294
178,	273,	1409,	16.230677764565993
179,	42,	1640,	2.4970273483947683
180,	63,	1619,	3.745541022592152
181,	435,	1247,	25.862068965517242
182,	28,	1654,	1.6646848989298455
183,	53,	1629,	3.151010701545779
184,	251,	1431,	14.922711058263971
185,	48,	1634,	2.853745541022592
186,	92,	1590,	5.469678953626635
187,	56,	1626,	3.329369797859691
188,	112,	1570,	6.658739595719382
189,	187,	1495,	11.117717003567181
190,	59,	1623,	3.507728894173603
191,	27,	1655,	1.6052318668252081
192,	35,	1647,	2.080856123662307
