1,	54,	1628,	3.2104637336504163
2,	21,	1661,	1.2485136741973841
3,	16,	1666,	0.9512485136741973
4,	6,	1676,	0.356718192627824
5,	44,	1638,	2.6159334126040426
6,	56,	1626,	3.329369797859691
7,	93,	1589,	5.529131985731272
8,	13,	1669,	0.7728894173602854
9,	6,	1676,	0.356718192627824
10,	42,	1640,	2.4970273483947683
11,	47,	1635,	2.794292508917955
12,	11,	1671,	0.6539833531510106
13,	153,	1529,	9.096313912009514
14,	17,	1665,	1.0107015457788349
15,	39,	1643,	2.318668252080856
16,	33,	1649,	1.9619500594530321
17,	6,	1676,	0.356718192627824
18,	73,	1609,	4.340071343638526
19,	7,	1675,	0.4161712247324614
20,	13,	1669,	0.7728894173602854
21,	48,	1634,	2.853745541022592
22,	35,	1647,	2.080856123662307
23,	43,	1639,	2.5564803804994054
24,	22,	1660,	1.3079667063020213
25,	13,	1669,	0.7728894173602854
26,	29,	1653,	1.7241379310344827
27,	6,	1676,	0.356718192627824
28,	17,	1665,	1.0107015457788349
29,	6,	1676,	0.356718192627824
30,	10,	1672,	0.5945303210463734
31,	10,	1672,	0.5945303210463734
32,	13,	1669,	0.7728894173602854
33,	7,	1675,	0.4161712247324614
34,	4,	1678,	0.23781212841854932
35,	9,	1673,	0.535077288941736
36,	8,	1674,	0.47562425683709864
37,	17,	1665,	1.0107015457788349
38,	25,	1657,	1.4863258026159334
39,	4,	1678,	0.23781212841854932
40,	9,	1673,	0.535077288941736
41,	11,	1671,	0.6539833531510106
42,	39,	1643,	2.318668252080856
43,	51,	1631,	3.032104637336504
44,	36,	1646,	2.140309155766944
45,	10,	1672,	0.5945303210463734
46,	3,	1679,	0.178359096313912
47,	5,	1677,	0.2972651605231867
48,	19,	1663,	1.1296076099881094
49,	38,	1644,	2.2592152199762188
50,	7,	1675,	0.4161712247324614
51,	5,	1677,	0.2972651605231867
52,	20,	1662,	1.1890606420927468
53,	9,	1673,	0.535077288941736
54,	18,	1664,	1.070154577883472
55,	4,	1678,	0.23781212841854932
56,	37,	1645,	2.199762187871581
57,	28,	1654,	1.6646848989298455
58,	36,	1646,	2.140309155766944
59,	101,	1581,	6.004756242568371
60,	65,	1617,	3.864447086801427
61,	5,	1677,	0.2972651605231867
62,	55,	1627,	3.2699167657550534
63,	17,	1665,	1.0107015457788349
64,	55,	1627,	3.2699167657550534
65,	21,	1661,	1.2485136741973841
66,	11,	1671,	0.6539833531510106
67,	4,	1678,	0.23781212841854932
68,	9,	1673,	0.535077288941736
69,	20,	1662,	1.1890606420927468
70,	30,	1652,	1.78359096313912
71,	9,	1673,	0.535077288941736
72,	32,	1650,	1.9024970273483945
73,	16,	1666,	0.9512485136741973
74,	7,	1675,	0.4161712247324614
75,	27,	1655,	1.6052318668252081
76,	22,	1660,	1.3079667063020213
77,	16,	1666,	0.9512485136741973
78,	5,	1677,	0.2972651605231867
79,	11,	1671,	0.6539833531510106
80,	5,	1677,	0.2972651605231867
81,	15,	1667,	0.89179548156956
82,	36,	1646,	2.140309155766944
83,	41,	1641,	2.4375743162901307
84,	22,	1660,	1.3079667063020213
85,	77,	1605,	4.577883472057074
86,	4,	1678,	0.23781212841854932
87,	54,	1628,	3.2104637336504163
88,	6,	1676,	0.356718192627824
89,	18,	1664,	1.070154577883472
90,	75,	1607,	4.4589774078478
91,	23,	1659,	1.3674197384066586
92,	86,	1596,	5.112960760998811
93,	4,	1678,	0.23781212841854932
94,	103,	1579,	6.1236623067776454
95,	80,	1602,	4.756242568370987
96,	17,	1665,	1.0107015457788349
97,	18,	1664,	1.070154577883472
98,	8,	1674,	0.47562425683709864
99,	31,	1651,	1.8430439952437574
100,	15,	1667,	0.89179548156956
101,	15,	1667,	0.89179548156956
102,	50,	1632,	2.972651605231867
103,	8,	1674,	0.47562425683709864
104,	33,	1649,	1.9619500594530321
105,	11,	1671,	0.6539833531510106
106,	12,	1670,	0.713436385255648
107,	6,	1676,	0.356718192627824
108,	10,	1672,	0.5945303210463734
109,	60,	1622,	3.56718192627824
110,	42,	1640,	2.4970273483947683
111,	3,	1679,	0.178359096313912
112,	9,	1673,	0.535077288941736
113,	12,	1670,	0.713436385255648
114,	15,	1667,	0.89179548156956
115,	20,	1662,	1.1890606420927468
116,	37,	1645,	2.199762187871581
117,	17,	1665,	1.0107015457788349
118,	27,	1655,	1.6052318668252081
119,	42,	1640,	2.4970273483947683
120,	8,	1674,	0.47562425683709864
121,	18,	1664,	1.070154577883472
122,	13,	1669,	0.7728894173602854
123,	17,	1665,	1.0107015457788349
124,	9,	1673,	0.535077288941736
125,	43,	1639,	2.5564803804994054
126,	11,	1671,	0.6539833531510106
127,	5,	1677,	0.2972651605231867
128,	50,	1632,	2.972651605231867
129,	5,	1677,	0.2972651605231867
130,	88,	1594,	5.231866825208085
131,	6,	1676,	0.356718192627824
132,	7,	1675,	0.4161712247324614
133,	6,	1676,	0.356718192627824
134,	3,	1679,	0.178359096313912
135,	7,	1675,	0.4161712247324614
136,	13,	1669,	0.7728894173602854
137,	15,	1667,	0.89179548156956
138,	16,	1666,	0.9512485136741973
139,	6,	1676,	0.356718192627824
140,	3,	1679,	0.178359096313912
141,	32,	1650,	1.9024970273483945
142,	7,	1675,	0.4161712247324614
143,	4,	1678,	0.23781212841854932
144,	57,	1625,	3.388822829964328
145,	85,	1597,	5.053507728894173
146,	6,	1676,	0.356718192627824
147,	4,	1678,	0.23781212841854932
148,	10,	1672,	0.5945303210463734
149,	8,	1674,	0.47562425683709864
150,	4,	1678,	0.23781212841854932
151,	87,	1595,	5.172413793103448
152,	32,	1650,	1.9024970273483945
153,	4,	1678,	0.23781212841854932
154,	11,	1671,	0.6539833531510106
155,	3,	1679,	0.178359096313912
156,	6,	1676,	0.356718192627824
157,	17,	1665,	1.0107015457788349
158,	40,	1642,	2.3781212841854935
159,	21,	1661,	1.2485136741973841
160,	32,	1650,	1.9024970273483945
161,	14,	1668,	0.8323424494649228
162,	8,	1674,	0.47562425683709864
163,	7,	1675,	0.4161712247324614
164,	16,	1666,	0.9512485136741973
165,	5,	1677,	0.2972651605231867
166,	5,	1677,	0.2972651605231867
167,	12,	1670,	0.713436385255648
168,	13,	1669,	0.7728894173602854
169,	11,	1671,	0.6539833531510106
170,	9,	1673,	0.535077288941736
171,	6,	1676,	0.356718192627824
172,	3,	1679,	0.178359096313912
173,	10,	1672,	0.5945303210463734
174,	44,	1638,	2.6159334126040426
175,	10,	1672,	0.5945303210463734
176,	15,	1667,	0.89179548156956
177,	32,	1650,	1.9024970273483945
178,	74,	1608,	4.399524375743162
179,	9,	1673,	0.535077288941736
180,	16,	1666,	0.9512485136741973
181,	93,	1589,	5.529131985731272
182,	7,	1675,	0.4161712247324614
183,	13,	1669,	0.7728894173602854
184,	63,	1619,	3.745541022592152
185,	10,	1672,	0.5945303210463734
186,	21,	1661,	1.2485136741973841
187,	14,	1668,	0.8323424494649228
188,	24,	1658,	1.426872770511296
189,	44,	1638,	2.6159334126040426
190,	18,	1664,	1.070154577883472
191,	5,	1677,	0.2972651605231867
192,	4,	1678,	0.23781212841854932
193,	37,	1645,	2.199762187871581
194,	85,	1597,	5.053507728894173
195,	30,	1652,	1.78359096313912
196,	10,	1672,	0.5945303210463734
197,	26,	1656,	1.5457788347205708
198,	44,	1638,	2.6159334126040426
199,	8,	1674,	0.47562425683709864
200,	57,	1625,	3.388822829964328
201,	89,	1593,	5.291319857312723
202,	7,	1675,	0.4161712247324614
203,	10,	1672,	0.5945303210463734
204,	8,	1674,	0.47562425683709864
205,	6,	1676,	0.356718192627824
206,	17,	1665,	1.0107015457788349
207,	59,	1623,	3.507728894173603
208,	7,	1675,	0.4161712247324614
209,	6,	1676,	0.356718192627824
210,	37,	1645,	2.199762187871581
211,	8,	1674,	0.47562425683709864
212,	6,	1676,	0.356718192627824
213,	36,	1646,	2.140309155766944
214,	38,	1644,	2.2592152199762188
215,	27,	1655,	1.6052318668252081
216,	29,	1653,	1.7241379310344827
217,	19,	1663,	1.1296076099881094
218,	14,	1668,	0.8323424494649228
219,	8,	1674,	0.47562425683709864
220,	6,	1676,	0.356718192627824
221,	39,	1643,	2.318668252080856
222,	88,	1594,	5.231866825208085
223,	20,	1662,	1.1890606420927468
224,	28,	1654,	1.6646848989298455
225,	4,	1678,	0.23781212841854932
226,	17,	1665,	1.0107015457788349
227,	18,	1664,	1.070154577883472
228,	3,	1679,	0.178359096313912
229,	7,	1675,	0.4161712247324614
230,	33,	1649,	1.9619500594530321
231,	4,	1678,	0.23781212841854932
232,	19,	1663,	1.1296076099881094
233,	30,	1652,	1.78359096313912
234,	113,	1569,	6.718192627824019
235,	23,	1659,	1.3674197384066586
236,	32,	1650,	1.9024970273483945
237,	16,	1666,	0.9512485136741973
238,	6,	1676,	0.356718192627824
239,	36,	1646,	2.140309155766944
240,	3,	1679,	0.178359096313912
241,	5,	1677,	0.2972651605231867
242,	4,	1678,	0.23781212841854932
243,	20,	1662,	1.1890606420927468
244,	56,	1626,	3.329369797859691
245,	5,	1677,	0.2972651605231867
246,	58,	1624,	3.4482758620689653
247,	4,	1678,	0.23781212841854932
248,	6,	1676,	0.356718192627824
249,	48,	1634,	2.853745541022592
250,	27,	1655,	1.6052318668252081
251,	25,	1657,	1.4863258026159334
252,	5,	1677,	0.2972651605231867
253,	33,	1649,	1.9619500594530321
254,	44,	1638,	2.6159334126040426
255,	22,	1660,	1.3079667063020213
256,	53,	1629,	3.151010701545779
257,	15,	1667,	0.89179548156956
258,	2,	1680,	0.11890606420927466
259,	11,	1671,	0.6539833531510106
260,	4,	1678,	0.23781212841854932
261,	6,	1676,	0.356718192627824
262,	38,	1644,	2.2592152199762188
263,	30,	1652,	1.78359096313912
264,	38,	1644,	2.2592152199762188
265,	9,	1673,	0.535077288941736
266,	6,	1676,	0.356718192627824
267,	47,	1635,	2.794292508917955
268,	79,	1603,	4.69678953626635
269,	80,	1602,	4.756242568370987
270,	36,	1646,	2.140309155766944
271,	72,	1610,	4.280618311533888
272,	16,	1666,	0.9512485136741973
273,	4,	1678,	0.23781212841854932
274,	22,	1660,	1.3079667063020213
275,	20,	1662,	1.1890606420927468
276,	124,	1558,	7.37217598097503
277,	17,	1665,	1.0107015457788349
278,	9,	1673,	0.535077288941736
279,	97,	1585,	5.766944114149822
280,	68,	1614,	4.0428061831153395
281,	8,	1674,	0.47562425683709864
282,	6,	1676,	0.356718192627824
283,	16,	1666,	0.9512485136741973
284,	14,	1668,	0.8323424494649228
285,	5,	1677,	0.2972651605231867
286,	70,	1612,	4.161712247324614
287,	12,	1670,	0.713436385255648
288,	21,	1661,	1.2485136741973841
289,	5,	1677,	0.2972651605231867
290,	30,	1652,	1.78359096313912
291,	70,	1612,	4.161712247324614
292,	24,	1658,	1.426872770511296
293,	98,	1584,	5.826397146254459
294,	29,	1653,	1.7241379310344827
295,	48,	1634,	2.853745541022592
296,	27,	1655,	1.6052318668252081
297,	42,	1640,	2.4970273483947683
298,	33,	1649,	1.9619500594530321
299,	68,	1614,	4.0428061831153395
300,	4,	1678,	0.23781212841854932
301,	67,	1615,	3.983353151010702
302,	3,	1679,	0.178359096313912
303,	112,	1570,	6.658739595719382
304,	8,	1674,	0.47562425683709864
305,	50,	1632,	2.972651605231867
306,	4,	1678,	0.23781212841854932
307,	24,	1658,	1.426872770511296
308,	106,	1576,	6.302021403091558
309,	6,	1676,	0.356718192627824
310,	1,	1681,	0.05945303210463733
311,	75,	1607,	4.4589774078478
312,	64,	1618,	3.804994054696789
313,	70,	1612,	4.161712247324614
314,	62,	1620,	3.686087990487515
315,	20,	1662,	1.1890606420927468
316,	20,	1662,	1.1890606420927468
317,	8,	1674,	0.47562425683709864
318,	44,	1638,	2.6159334126040426
319,	9,	1673,	0.535077288941736
320,	42,	1640,	2.4970273483947683
321,	33,	1649,	1.9619500594530321
322,	15,	1667,	0.89179548156956
323,	18,	1664,	1.070154577883472
324,	21,	1661,	1.2485136741973841
325,	37,	1645,	2.199762187871581
326,	47,	1635,	2.794292508917955
327,	88,	1594,	5.231866825208085
328,	68,	1614,	4.0428061831153395
329,	17,	1665,	1.0107015457788349
330,	42,	1640,	2.4970273483947683
331,	19,	1663,	1.1296076099881094
332,	44,	1638,	2.6159334126040426
333,	8,	1674,	0.47562425683709864
334,	99,	1583,	5.885850178359096
335,	11,	1671,	0.6539833531510106
336,	41,	1641,	2.4375743162901307
337,	12,	1670,	0.713436385255648
338,	20,	1662,	1.1890606420927468
339,	86,	1596,	5.112960760998811
340,	12,	1670,	0.713436385255648
341,	4,	1678,	0.23781212841854932
342,	57,	1625,	3.388822829964328
343,	71,	1611,	4.2211652794292505
344,	43,	1639,	2.5564803804994054
345,	50,	1632,	2.972651605231867
346,	73,	1609,	4.340071343638526
347,	54,	1628,	3.2104637336504163
348,	20,	1662,	1.1890606420927468
349,	11,	1671,	0.6539833531510106
350,	13,	1669,	0.7728894173602854
351,	20,	1662,	1.1890606420927468
352,	15,	1667,	0.89179548156956
353,	7,	1675,	0.4161712247324614
354,	70,	1612,	4.161712247324614
355,	8,	1674,	0.47562425683709864
356,	9,	1673,	0.535077288941736
357,	28,	1654,	1.6646848989298455
358,	16,	1666,	0.9512485136741973
359,	8,	1674,	0.47562425683709864
360,	31,	1651,	1.8430439952437574
361,	42,	1640,	2.4970273483947683
362,	8,	1674,	0.47562425683709864
363,	97,	1585,	5.766944114149822
364,	7,	1675,	0.4161712247324614
365,	19,	1663,	1.1296076099881094
366,	8,	1674,	0.47562425683709864
367,	16,	1666,	0.9512485136741973
368,	14,	1668,	0.8323424494649228
369,	9,	1673,	0.535077288941736
370,	26,	1656,	1.5457788347205708
371,	19,	1663,	1.1296076099881094
372,	14,	1668,	0.8323424494649228
373,	77,	1605,	4.577883472057074
374,	79,	1603,	4.69678953626635
375,	8,	1674,	0.47562425683709864
376,	12,	1670,	0.713436385255648
377,	8,	1674,	0.47562425683709864
378,	118,	1564,	7.015457788347206
379,	58,	1624,	3.4482758620689653
380,	57,	1625,	3.388822829964328
381,	50,	1632,	2.972651605231867
382,	15,	1667,	0.89179548156956
383,	22,	1660,	1.3079667063020213
384,	10,	1672,	0.5945303210463734
385,	103,	1579,	6.1236623067776454
386,	8,	1674,	0.47562425683709864
387,	96,	1586,	5.707491082045184
